yr,season,tod,Cover,herd,strength,ID
2013,spring,day,Forest,MIDRIDGE,0,mr2009a03
2013,spring,day,Forest,MIDRIDGE,0,mr2009a06
2013,spring,day,Forest,MIDRIDGE,0.00170357751277683,mr2009a09
2013,spring,day,Forest,MIDRIDGE,0,mr2009a10
2013,spring,day,Forest,MIDRIDGE,0.0121951219512195,mr2009a25
2013,spring,day,Forest,MIDRIDGE,0,mr2009a31
2013,spring,day,Forest,MIDRIDGE,0,mr2011a01
2013,spring,day,Forest,MIDRIDGE,0.00170357751277683,mr2011a04
2013,spring,day,Forest,MIDRIDGE,0,mr2012a01
2013,spring,day,Forest,MIDRIDGE,0,mr2012a02
2013,spring,day,Forest,MIDRIDGE,0.0112359550561798,mr2012a03
2013,spring,day,Forest,MIDRIDGE,0.0121951219512195,mr2012a04
2013,spring,day,Forest,MIDRIDGE,0.0112359550561798,mr2012a05
2013,spring,day,Forest,MIDRIDGE,0,mr2012a06
2013,spring,day,Forest,MIDRIDGE,0,mr2013a15
2009,spring,night,Forest,MIDRIDGE,0,mr2009a01
2009,spring,night,Forest,MIDRIDGE,0,mr2009a02
2009,spring,night,Forest,MIDRIDGE,0,mr2009a03
2009,spring,night,Forest,MIDRIDGE,0,mr2009a04
2009,spring,night,Forest,MIDRIDGE,0,mr2009a06
2009,spring,night,Forest,MIDRIDGE,0,mr2009a07
2009,spring,night,Forest,MIDRIDGE,0,mr2009a09
2009,spring,night,Forest,MIDRIDGE,0,mr2009a11
2009,spring,night,Forest,MIDRIDGE,0,mr2009a13
2009,spring,night,Forest,MIDRIDGE,0,mr2009a14
2009,spring,night,Forest,MIDRIDGE,0,mr2009a15
2009,spring,night,Forest,MIDRIDGE,0,mr2009a16
2009,spring,night,Forest,MIDRIDGE,0,mr2009a17
2009,spring,night,Forest,MIDRIDGE,0,mr2009a18
2009,spring,night,Forest,MIDRIDGE,0,mr2009a21
2009,spring,night,Forest,MIDRIDGE,0,mr2009a24
2009,spring,night,Forest,MIDRIDGE,0,mr2009a25
2009,spring,day,Forest,MIDRIDGE,0,mr2009a01
2009,spring,day,Forest,MIDRIDGE,0,mr2009a02
2009,spring,day,Forest,MIDRIDGE,0,mr2009a03
2009,spring,day,Forest,MIDRIDGE,0,mr2009a04
2009,spring,day,Forest,MIDRIDGE,0,mr2009a06
2009,spring,day,Forest,MIDRIDGE,0,mr2009a07
2009,spring,day,Forest,MIDRIDGE,0,mr2009a08
2009,spring,day,Forest,MIDRIDGE,0,mr2009a09
2009,spring,day,Forest,MIDRIDGE,0,mr2009a11
2009,spring,day,Forest,MIDRIDGE,0,mr2009a13
2009,spring,day,Forest,MIDRIDGE,0,mr2009a14
2009,spring,day,Forest,MIDRIDGE,0,mr2009a15
2009,spring,day,Forest,MIDRIDGE,0,mr2009a16
2009,spring,day,Forest,MIDRIDGE,0,mr2009a17
2009,spring,day,Forest,MIDRIDGE,0,mr2009a18
2009,spring,day,Forest,MIDRIDGE,0,mr2009a21
2009,spring,day,Forest,MIDRIDGE,0,mr2009a24
2009,spring,day,Forest,MIDRIDGE,0,mr2009a25
2009,spring,day,Forest,MIDRIDGE,0,mr2009a26
2009,spring,day,Forest,MIDRIDGE,0,mr2009a27
2010,winter,night,Forest,MIDRIDGE,0.188593203398301,mr2009a03
2010,winter,night,Forest,MIDRIDGE,0,mr2009a04
2010,winter,night,Forest,MIDRIDGE,0.0714285714285714,mr2009a06
2010,winter,night,Forest,MIDRIDGE,0.0384615384615385,mr2009a07
2010,winter,night,Forest,MIDRIDGE,0,mr2009a08
2010,winter,night,Forest,MIDRIDGE,0,mr2009a11
2010,winter,night,Forest,MIDRIDGE,0,mr2009a14
2010,winter,night,Forest,MIDRIDGE,0.0384615384615385,mr2009a15
2010,winter,night,Forest,MIDRIDGE,0.103448275862069,mr2009a16
2010,winter,night,Forest,MIDRIDGE,0,mr2009a17
2010,winter,night,Forest,MIDRIDGE,0,mr2009a18
2010,winter,night,Forest,MIDRIDGE,0.0285714285714286,mr2009a24
2010,winter,night,Forest,MIDRIDGE,0.0434782608695652,mr2009a25
2010,winter,night,Forest,MIDRIDGE,0,mr2009a26
2010,winter,night,Forest,MIDRIDGE,0,mr2009a27
2010,winter,night,Forest,MIDRIDGE,0.113095238095238,mr2009a28
2010,winter,night,Forest,MIDRIDGE,0.0285714285714286,mr2009a29
2010,winter,night,Forest,MIDRIDGE,0,mr2009a30
2010,winter,night,Forest,MIDRIDGE,0,mr2009a31
2011,winter,day,Forest,MIDRIDGE,0.025,mr2009a02
2011,winter,day,Forest,MIDRIDGE,0.0142857142857143,mr2009a03
2011,winter,day,Forest,MIDRIDGE,0.0432702761469885,mr2009a06
2011,winter,day,Forest,MIDRIDGE,0,mr2009a07
2011,winter,day,Forest,MIDRIDGE,0,mr2009a09
2011,winter,day,Forest,MIDRIDGE,0.0430248359210108,mr2009a10
2011,winter,day,Forest,MIDRIDGE,0.0872848880646521,mr2009a14
2011,winter,day,Forest,MIDRIDGE,0,mr2009a18
2011,winter,day,Forest,MIDRIDGE,0,mr2009a21
2011,winter,day,Forest,MIDRIDGE,0,mr2009a24
2011,winter,day,Forest,MIDRIDGE,0,mr2009a25
2011,winter,day,Forest,MIDRIDGE,0,mr2009a26
2011,winter,day,Forest,MIDRIDGE,0.0507567368032484,mr2009a27
2011,winter,day,Forest,MIDRIDGE,0,mr2009a28
2011,winter,day,Forest,MIDRIDGE,0,mr2009a30
2011,winter,day,Forest,MIDRIDGE,0.0425651839845656,mr2009a31
2011,winter,day,Forest,MIDRIDGE,0.0135135135135135,mr2010a01
2011,winter,day,Forest,MIDRIDGE,0,mr2010a02
2011,winter,day,Forest,MIDRIDGE,0,mr2010a03
2011,winter,day,Forest,MIDRIDGE,0.025,mr2011a01
2011,winter,day,Forest,MIDRIDGE,0,mr2011a02
2011,spring,night,Forest,MIDRIDGE,0,mr2009a02
2011,spring,night,Forest,MIDRIDGE,0,mr2009a03
2011,spring,night,Forest,MIDRIDGE,0,mr2009a06
2011,spring,night,Forest,MIDRIDGE,0,mr2009a07
2011,spring,night,Forest,MIDRIDGE,0,mr2009a08
2011,spring,night,Forest,MIDRIDGE,0,mr2009a09
2011,spring,night,Forest,MIDRIDGE,0,mr2009a10
2011,spring,night,Forest,MIDRIDGE,0,mr2009a11
2011,spring,night,Forest,MIDRIDGE,0,mr2009a14
2011,spring,night,Forest,MIDRIDGE,0,mr2009a16
2011,spring,night,Forest,MIDRIDGE,0,mr2009a18
2011,spring,night,Forest,MIDRIDGE,0,mr2009a21
2011,spring,night,Forest,MIDRIDGE,0,mr2009a24
2011,spring,night,Forest,MIDRIDGE,0,mr2009a25
2011,spring,night,Forest,MIDRIDGE,0,mr2009a27
2011,spring,night,Forest,MIDRIDGE,0,mr2009a28
2011,spring,night,Forest,MIDRIDGE,0.0196078431372549,mr2009a30
2011,spring,night,Forest,MIDRIDGE,0,mr2009a31
2011,spring,night,Forest,MIDRIDGE,0,mr2010a01
2011,spring,night,Forest,MIDRIDGE,0,mr2010a03
2011,spring,night,Forest,MIDRIDGE,0,mr2011a01
2011,spring,night,Forest,MIDRIDGE,0.0196078431372549,mr2011a02
2011,spring,night,Forest,MIDRIDGE,0,mr2011a03
2011,spring,night,Forest,MIDRIDGE,0,mr2011a04
2011,spring,night,Forest,MIDRIDGE,0,mr2011a05
2011,spring,night,Forest,MIDRIDGE,0,mr2011a06
2012,winter,day,Forest,MIDRIDGE,0.02,mr2009a02
2012,winter,day,Forest,MIDRIDGE,0,mr2009a03
2012,winter,day,Forest,MIDRIDGE,0,mr2009a06
2012,winter,day,Forest,MIDRIDGE,0,mr2009a07
2012,winter,day,Forest,MIDRIDGE,0,mr2009a08
2012,winter,day,Forest,MIDRIDGE,0.0303030303030303,mr2009a09
2012,winter,day,Forest,MIDRIDGE,0,mr2009a10
2012,winter,day,Forest,MIDRIDGE,0,mr2009a18
2012,winter,day,Forest,MIDRIDGE,0.0384615384615385,mr2009a21
2012,winter,day,Forest,MIDRIDGE,0.02,mr2009a24
2012,winter,day,Forest,MIDRIDGE,0,mr2009a25
2012,winter,day,Forest,MIDRIDGE,0,mr2009a30
2012,winter,day,Forest,MIDRIDGE,0.0384615384615385,mr2009a31
2012,winter,day,Forest,MIDRIDGE,0,mr2010a01
2012,winter,day,Forest,MIDRIDGE,0,mr2011a01
2012,winter,day,Forest,MIDRIDGE,0,mr2011a02
2012,winter,day,Forest,MIDRIDGE,0.0303030303030303,mr2011a04
2012,winter,night,Forest,MIDRIDGE,0.0350877192982456,mr2009a02
2012,winter,night,Forest,MIDRIDGE,0,mr2009a03
2012,winter,night,Forest,MIDRIDGE,0,mr2009a06
2012,winter,night,Forest,MIDRIDGE,0.0229885057471264,mr2009a07
2012,winter,night,Forest,MIDRIDGE,0,mr2009a08
2012,winter,night,Forest,MIDRIDGE,0,mr2009a09
2012,winter,night,Forest,MIDRIDGE,0.0229885057471264,mr2009a10
2012,winter,night,Forest,MIDRIDGE,0,mr2009a18
2012,winter,night,Forest,MIDRIDGE,0,mr2009a21
2012,winter,night,Forest,MIDRIDGE,0.0350877192982456,mr2009a24
2012,winter,night,Forest,MIDRIDGE,0,mr2009a25
2012,winter,night,Forest,MIDRIDGE,0,mr2009a30
2012,winter,night,Forest,MIDRIDGE,0,mr2009a31
2012,winter,night,Forest,MIDRIDGE,0,mr2010a01
2012,winter,night,Forest,MIDRIDGE,0,mr2011a01
2012,winter,night,Forest,MIDRIDGE,0,mr2011a02
2012,winter,night,Forest,MIDRIDGE,0,mr2011a04
2012,spring,night,Forest,MIDRIDGE,0,mr2009a02
2012,spring,night,Forest,MIDRIDGE,0,mr2009a03
2012,spring,night,Forest,MIDRIDGE,0.0125,mr2009a06
2012,spring,night,Forest,MIDRIDGE,0,mr2009a07
2012,spring,night,Forest,MIDRIDGE,0.0125,mr2009a08
2012,spring,night,Forest,MIDRIDGE,0,mr2009a09
2012,spring,night,Forest,MIDRIDGE,0,mr2009a10
2012,spring,night,Forest,MIDRIDGE,0,mr2009a18
2012,spring,night,Forest,MIDRIDGE,0,mr2009a21
2012,spring,night,Forest,MIDRIDGE,0,mr2009a25
2012,spring,night,Forest,MIDRIDGE,0,mr2009a30
2012,spring,night,Forest,MIDRIDGE,0,mr2009a31
2012,spring,night,Forest,MIDRIDGE,0,mr2010a01
2012,spring,night,Forest,MIDRIDGE,0,mr2011a01
2012,spring,night,Forest,MIDRIDGE,0,mr2011a04
2013,winter,night,Forest,MIDRIDGE,0,mr2009a02
2013,winter,night,Forest,MIDRIDGE,0.0208333333333333,mr2009a03
2013,winter,night,Forest,MIDRIDGE,0.0252100840336134,mr2009a06
2013,winter,night,Forest,MIDRIDGE,0.0344827586206897,mr2009a09
2013,winter,night,Forest,MIDRIDGE,0.0252100840336134,mr2009a10
2013,winter,night,Forest,MIDRIDGE,0,mr2009a21
2013,winter,night,Forest,MIDRIDGE,0,mr2009a25
2013,winter,night,Forest,MIDRIDGE,0,mr2009a30
2013,winter,night,Forest,MIDRIDGE,0,mr2009a31
2013,winter,night,Forest,MIDRIDGE,0.0344827586206897,mr2011a01
2013,winter,night,Forest,MIDRIDGE,0,mr2011a04
2013,winter,night,Forest,MIDRIDGE,0,mr2012a01
2013,winter,night,Forest,MIDRIDGE,0,mr2012a02
2013,winter,night,Forest,MIDRIDGE,0,mr2012a03
2013,winter,night,Forest,MIDRIDGE,0,mr2012a04
2013,winter,night,Forest,MIDRIDGE,0.0208333333333333,mr2012a05
2013,winter,night,Forest,MIDRIDGE,0,mr2012a06
2013,winter,day,Forest,MIDRIDGE,0,mr2009a02
2013,winter,day,Forest,MIDRIDGE,0,mr2009a03
2013,winter,day,Forest,MIDRIDGE,0,mr2009a06
2013,winter,day,Forest,MIDRIDGE,0,mr2009a09
2013,winter,day,Forest,MIDRIDGE,0,mr2009a10
2013,winter,day,Forest,MIDRIDGE,0,mr2009a21
2013,winter,day,Forest,MIDRIDGE,0,mr2009a25
2013,winter,day,Forest,MIDRIDGE,0,mr2009a30
2013,winter,day,Forest,MIDRIDGE,0,mr2009a31
2013,winter,day,Forest,MIDRIDGE,0.0714285714285714,mr2011a01
2013,winter,day,Forest,MIDRIDGE,0,mr2011a04
2013,winter,day,Forest,MIDRIDGE,0,mr2012a01
2013,winter,day,Forest,MIDRIDGE,0,mr2012a02
2013,winter,day,Forest,MIDRIDGE,0,mr2012a03
2013,winter,day,Forest,MIDRIDGE,0.0714285714285714,mr2012a04
2013,winter,day,Forest,MIDRIDGE,0,mr2012a05
2013,winter,day,Forest,MIDRIDGE,0,mr2012a06
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a01
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a02
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a03
2009,spring,night,Lichen,MIDRIDGE,0.0238095238095238,mr2009a04
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a06
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a07
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a08
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a09
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a11
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a13
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a14
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a15
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a16
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a17
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a18
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a21
2009,spring,night,Lichen,MIDRIDGE,0,mr2009a24
2009,spring,night,Lichen,MIDRIDGE,0.0238095238095238,mr2009a25
2009,spring,day,Lichen,MIDRIDGE,0.00925925925925926,mr2009a01
2009,spring,day,Lichen,MIDRIDGE,0.0138888888888889,mr2009a02
2009,spring,day,Lichen,MIDRIDGE,0,mr2009a03
2009,spring,day,Lichen,MIDRIDGE,0.0425925925925926,mr2009a04
2009,spring,day,Lichen,MIDRIDGE,0,mr2009a06
2009,spring,day,Lichen,MIDRIDGE,0.0104166666666667,mr2009a07
2009,spring,day,Lichen,MIDRIDGE,0,mr2009a08
2009,spring,day,Lichen,MIDRIDGE,0.0104166666666667,mr2009a09
2009,spring,day,Lichen,MIDRIDGE,0.0138888888888889,mr2009a11
2009,spring,day,Lichen,MIDRIDGE,0,mr2009a13
2009,spring,day,Lichen,MIDRIDGE,0,mr2009a14
2009,spring,day,Lichen,MIDRIDGE,0,mr2009a15
2009,spring,day,Lichen,MIDRIDGE,0,mr2009a16
2009,spring,day,Lichen,MIDRIDGE,0,mr2009a17
2009,spring,day,Lichen,MIDRIDGE,0,mr2009a18
2009,spring,day,Lichen,MIDRIDGE,0,mr2009a21
2009,spring,day,Lichen,MIDRIDGE,0,mr2009a24
2009,spring,day,Lichen,MIDRIDGE,0.0333333333333333,mr2009a25
2009,spring,day,Lichen,MIDRIDGE,0,mr2009a26
2009,spring,day,Lichen,MIDRIDGE,0,mr2009a27
2010,winter,night,Lichen,MIDRIDGE,0,mr2009a03
2010,winter,night,Lichen,MIDRIDGE,0,mr2009a04
2010,winter,night,Lichen,MIDRIDGE,0.024390243902439,mr2009a06
2010,winter,night,Lichen,MIDRIDGE,0.0305343511450382,mr2009a07
2010,winter,night,Lichen,MIDRIDGE,0.024390243902439,mr2009a08
2010,winter,night,Lichen,MIDRIDGE,0,mr2009a11
2010,winter,night,Lichen,MIDRIDGE,0,mr2009a14
2010,winter,night,Lichen,MIDRIDGE,0.0305343511450382,mr2009a15
2010,winter,night,Lichen,MIDRIDGE,0,mr2009a16
2010,winter,night,Lichen,MIDRIDGE,0,mr2009a17
2010,winter,night,Lichen,MIDRIDGE,0.0196078431372549,mr2009a18
2010,winter,night,Lichen,MIDRIDGE,0,mr2009a24
2010,winter,night,Lichen,MIDRIDGE,0,mr2009a25
2010,winter,night,Lichen,MIDRIDGE,0,mr2009a26
2010,winter,night,Lichen,MIDRIDGE,0,mr2009a27
2010,winter,night,Lichen,MIDRIDGE,0,mr2009a28
2010,winter,night,Lichen,MIDRIDGE,0.0196078431372549,mr2009a29
2010,winter,night,Lichen,MIDRIDGE,0,mr2009a30
2010,winter,night,Lichen,MIDRIDGE,0,mr2009a31
2010,spring,night,Lichen,MIDRIDGE,0,mr2009a03
2010,spring,night,Lichen,MIDRIDGE,0,mr2009a04
2010,spring,night,Lichen,MIDRIDGE,0,mr2009a06
2010,spring,night,Lichen,MIDRIDGE,0,mr2009a07
2010,spring,night,Lichen,MIDRIDGE,0,mr2009a08
2010,spring,night,Lichen,MIDRIDGE,0.0217391304347826,mr2009a11
2010,spring,night,Lichen,MIDRIDGE,0,mr2009a15
2010,spring,night,Lichen,MIDRIDGE,0,mr2009a16
2010,spring,night,Lichen,MIDRIDGE,0,mr2009a17
2010,spring,night,Lichen,MIDRIDGE,0,mr2009a18
2010,spring,night,Lichen,MIDRIDGE,0.0263157894736842,mr2009a24
2010,spring,night,Lichen,MIDRIDGE,0.0480549199084668,mr2009a25
2010,spring,night,Lichen,MIDRIDGE,0,mr2009a26
2010,spring,night,Lichen,MIDRIDGE,0,mr2009a27
2010,spring,night,Lichen,MIDRIDGE,0,mr2009a28
2010,spring,night,Lichen,MIDRIDGE,0,mr2009a29
2010,spring,night,Lichen,MIDRIDGE,0,mr2009a30
2010,spring,night,Lichen,MIDRIDGE,0,mr2009a31
2010,spring,day,Lichen,MIDRIDGE,0.0114942528735632,mr2009a02
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a03
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a04
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a06
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a07
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a08
2010,spring,day,Lichen,MIDRIDGE,0.0217391304347826,mr2009a09
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a11
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a14
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a15
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a16
2010,spring,day,Lichen,MIDRIDGE,0.0217391304347826,mr2009a17
2010,spring,day,Lichen,MIDRIDGE,0.0200412614205718,mr2009a18
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a24
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a25
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a26
2010,spring,day,Lichen,MIDRIDGE,0.00854700854700855,mr2009a27
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a28
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a29
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a30
2010,spring,day,Lichen,MIDRIDGE,0,mr2009a31
2011,winter,night,Lichen,MIDRIDGE,0.0215201465201465,mr2009a02
2011,winter,night,Lichen,MIDRIDGE,0.0465396672293224,mr2009a03
2011,winter,night,Lichen,MIDRIDGE,0.0402930402930403,mr2009a06
2011,winter,night,Lichen,MIDRIDGE,0.0181623931623932,mr2009a07
2011,winter,night,Lichen,MIDRIDGE,0.0327588793362095,mr2009a08
2011,winter,night,Lichen,MIDRIDGE,0.0443746729461015,mr2009a09
2011,winter,night,Lichen,MIDRIDGE,0.019669827889006,mr2009a10
2011,winter,night,Lichen,MIDRIDGE,0.0306122448979592,mr2009a11
2011,winter,night,Lichen,MIDRIDGE,0.00571428571428571,mr2009a14
2011,winter,night,Lichen,MIDRIDGE,0,mr2009a16
2011,winter,night,Lichen,MIDRIDGE,0.0306122448979592,mr2009a17
2011,winter,night,Lichen,MIDRIDGE,0.0402640659993601,mr2009a18
2011,winter,night,Lichen,MIDRIDGE,0.0151763526727305,mr2009a21
2011,winter,night,Lichen,MIDRIDGE,0,mr2009a24
2011,winter,night,Lichen,MIDRIDGE,0.0222469410456062,mr2009a25
2011,winter,night,Lichen,MIDRIDGE,0.010752688172043,mr2009a26
2011,winter,night,Lichen,MIDRIDGE,0.00694444444444444,mr2009a27
2011,winter,night,Lichen,MIDRIDGE,0.0185216797541823,mr2009a28
2011,winter,night,Lichen,MIDRIDGE,0,mr2009a29
2011,winter,night,Lichen,MIDRIDGE,0.0199843260188088,mr2009a30
2011,winter,night,Lichen,MIDRIDGE,0,mr2009a31
2011,winter,night,Lichen,MIDRIDGE,0.00571428571428571,mr2010a01
2011,winter,night,Lichen,MIDRIDGE,0.00684931506849315,mr2010a02
2011,winter,night,Lichen,MIDRIDGE,0,mr2010a03
2011,winter,night,Lichen,MIDRIDGE,0.0204517704517705,mr2011a01
2011,winter,night,Lichen,MIDRIDGE,0,mr2011a02
2011,winter,day,Lichen,MIDRIDGE,0,mr2009a02
2011,winter,day,Lichen,MIDRIDGE,0.0331332833208302,mr2009a03
2011,winter,day,Lichen,MIDRIDGE,0,mr2009a06
2011,winter,day,Lichen,MIDRIDGE,0,mr2009a07
2011,winter,day,Lichen,MIDRIDGE,0,mr2009a09
2011,winter,day,Lichen,MIDRIDGE,0,mr2009a10
2011,winter,day,Lichen,MIDRIDGE,0.015625,mr2009a14
2011,winter,day,Lichen,MIDRIDGE,0,mr2009a18
2011,winter,day,Lichen,MIDRIDGE,0,mr2009a21
2011,winter,day,Lichen,MIDRIDGE,0,mr2009a24
2011,winter,day,Lichen,MIDRIDGE,0.0221813725490196,mr2009a25
2011,winter,day,Lichen,MIDRIDGE,0.0104166666666667,mr2009a26
2011,winter,day,Lichen,MIDRIDGE,0,mr2009a27
2011,winter,day,Lichen,MIDRIDGE,0.010752688172043,mr2009a28
2011,winter,day,Lichen,MIDRIDGE,0.010752688172043,mr2009a30
2011,winter,day,Lichen,MIDRIDGE,0,mr2009a31
2011,winter,day,Lichen,MIDRIDGE,0.015625,mr2010a01
2011,winter,day,Lichen,MIDRIDGE,0.021505376344086,mr2010a02
2011,winter,day,Lichen,MIDRIDGE,0,mr2010a03
2011,winter,day,Lichen,MIDRIDGE,0.0233926128590971,mr2011a01
2011,winter,day,Lichen,MIDRIDGE,0,mr2011a02
2011,spring,night,Lichen,MIDRIDGE,0,mr2009a02
2011,spring,night,Lichen,MIDRIDGE,0,mr2009a03
2011,spring,night,Lichen,MIDRIDGE,0,mr2009a06
2011,spring,night,Lichen,MIDRIDGE,0,mr2009a07
2011,spring,night,Lichen,MIDRIDGE,0,mr2009a08
2011,spring,night,Lichen,MIDRIDGE,0.0361111111111111,mr2009a09
2011,spring,night,Lichen,MIDRIDGE,0.0388888888888889,mr2009a10
2011,spring,night,Lichen,MIDRIDGE,0,mr2009a11
2011,spring,night,Lichen,MIDRIDGE,0,mr2009a14
2011,spring,night,Lichen,MIDRIDGE,0,mr2009a16
2011,spring,night,Lichen,MIDRIDGE,0,mr2009a18
2011,spring,night,Lichen,MIDRIDGE,0,mr2009a21
2011,spring,night,Lichen,MIDRIDGE,0,mr2009a24
2011,spring,night,Lichen,MIDRIDGE,0,mr2009a25
2011,spring,night,Lichen,MIDRIDGE,0,mr2009a27
2011,spring,night,Lichen,MIDRIDGE,0,mr2009a28
2011,spring,night,Lichen,MIDRIDGE,0.0128205128205128,mr2009a30
2011,spring,night,Lichen,MIDRIDGE,0,mr2009a31
2011,spring,night,Lichen,MIDRIDGE,0.0305555555555556,mr2010a01
2011,spring,night,Lichen,MIDRIDGE,0,mr2010a03
2011,spring,night,Lichen,MIDRIDGE,0,mr2011a01
2011,spring,night,Lichen,MIDRIDGE,0.0128205128205128,mr2011a02
2011,spring,night,Lichen,MIDRIDGE,0,mr2011a03
2011,spring,night,Lichen,MIDRIDGE,0,mr2011a04
2011,spring,night,Lichen,MIDRIDGE,0,mr2011a05
2011,spring,night,Lichen,MIDRIDGE,0,mr2011a06
2011,spring,day,Lichen,MIDRIDGE,0,mr2009a02
2011,spring,day,Lichen,MIDRIDGE,0,mr2009a03
2011,spring,day,Lichen,MIDRIDGE,0.0028328611898017,mr2009a06
2011,spring,day,Lichen,MIDRIDGE,0,mr2009a07
2011,spring,day,Lichen,MIDRIDGE,0.0028328611898017,mr2009a08
2011,spring,day,Lichen,MIDRIDGE,0.0117715498066591,mr2009a09
2011,spring,day,Lichen,MIDRIDGE,0.0133386688008537,mr2009a10
2011,spring,day,Lichen,MIDRIDGE,0,mr2009a11
2011,spring,day,Lichen,MIDRIDGE,0,mr2009a14
2011,spring,day,Lichen,MIDRIDGE,0,mr2009a16
2011,spring,day,Lichen,MIDRIDGE,0.00469483568075117,mr2009a18
2011,spring,day,Lichen,MIDRIDGE,0.0180281690140845,mr2009a21
2011,spring,day,Lichen,MIDRIDGE,0,mr2009a24
2011,spring,day,Lichen,MIDRIDGE,0,mr2009a25
2011,spring,day,Lichen,MIDRIDGE,0,mr2009a27
2011,spring,day,Lichen,MIDRIDGE,0,mr2009a28
2011,spring,day,Lichen,MIDRIDGE,0,mr2009a30
2011,spring,day,Lichen,MIDRIDGE,0,mr2009a31
2011,spring,day,Lichen,MIDRIDGE,0.0316216565160095,mr2010a01
2011,spring,day,Lichen,MIDRIDGE,0,mr2010a03
2011,spring,day,Lichen,MIDRIDGE,0.00625,mr2011a01
2011,spring,day,Lichen,MIDRIDGE,0,mr2011a02
2011,spring,day,Lichen,MIDRIDGE,0,mr2011a03
2011,spring,day,Lichen,MIDRIDGE,0,mr2011a04
2011,spring,day,Lichen,MIDRIDGE,0,mr2011a05
2011,spring,day,Lichen,MIDRIDGE,0,mr2011a06
2012,winter,night,Lichen,MIDRIDGE,0,mr2009a02
2012,winter,night,Lichen,MIDRIDGE,0,mr2009a03
2012,winter,night,Lichen,MIDRIDGE,0,mr2009a06
2012,winter,night,Lichen,MIDRIDGE,0.00240384615384615,mr2009a07
2012,winter,night,Lichen,MIDRIDGE,0.00223214285714286,mr2009a08
2012,winter,night,Lichen,MIDRIDGE,0,mr2009a09
2012,winter,night,Lichen,MIDRIDGE,0.00240384615384615,mr2009a10
2012,winter,night,Lichen,MIDRIDGE,0.0108108108108108,mr2009a18
2012,winter,night,Lichen,MIDRIDGE,0,mr2009a21
2012,winter,night,Lichen,MIDRIDGE,0,mr2009a24
2012,winter,night,Lichen,MIDRIDGE,0.0253090659340659,mr2009a25
2012,winter,night,Lichen,MIDRIDGE,0.0373626373626374,mr2009a30
2012,winter,night,Lichen,MIDRIDGE,0,mr2009a31
2012,winter,night,Lichen,MIDRIDGE,0.0108108108108108,mr2010a01
2012,winter,night,Lichen,MIDRIDGE,0,mr2011a01
2012,winter,night,Lichen,MIDRIDGE,0.0142857142857143,mr2011a02
2012,winter,night,Lichen,MIDRIDGE,0,mr2011a04
2012,winter,day,Lichen,MIDRIDGE,0.00704225352112676,mr2009a02
2012,winter,day,Lichen,MIDRIDGE,0,mr2009a03
2012,winter,day,Lichen,MIDRIDGE,0,mr2009a06
2012,winter,day,Lichen,MIDRIDGE,0.00588235294117647,mr2009a07
2012,winter,day,Lichen,MIDRIDGE,0.00971490291031667,mr2009a08
2012,winter,day,Lichen,MIDRIDGE,0.00531914893617021,mr2009a09
2012,winter,day,Lichen,MIDRIDGE,0.0205164992826399,mr2009a10
2012,winter,day,Lichen,MIDRIDGE,0.0128205128205128,mr2009a18
2012,winter,day,Lichen,MIDRIDGE,0,mr2009a21
2012,winter,day,Lichen,MIDRIDGE,0.0198627663416396,mr2009a24
2012,winter,day,Lichen,MIDRIDGE,0.0371512958495701,mr2009a25
2012,winter,day,Lichen,MIDRIDGE,0.0389019961296822,mr2009a30
2012,winter,day,Lichen,MIDRIDGE,0,mr2009a31
2012,winter,day,Lichen,MIDRIDGE,0,mr2010a01
2012,winter,day,Lichen,MIDRIDGE,0,mr2011a01
2012,winter,day,Lichen,MIDRIDGE,0.0188358270137323,mr2011a02
